_id,Policy_Number,Base_Policy,Month,Month_Claimed,Age_Group,Age_Of_Vehicle,Fault,Past_Number_Of_Claims,Year,Fraud,Insurance_Amount,Vehicle,Accident_Area
655e239591d67ee903e55b4c,7906,All Perils,Dec,Dec,31-40,3 years,Policy Holder,5,1995,0,16002,655d395b7086282ba8e0813e,655d5a177086282ba8e08156
655e239591d67ee903e55b4d,7907,Collision,Jul,Jul,31-40,7 years,Third Party,3,1995,0,16129,655d395b7086282ba8e08147,655d5a177086282ba8e08157
655e239591d67ee903e55b4e,7908,All Perils,Jun,Jul,41-50,7 years,Policy Holder,4,1995,0,17049,655d395b7086282ba8e0812e,655d5a177086282ba8e08155
655e239591d67ee903e55b4f,7909,All Perils,Jun,Jun,31-40,7 years,Policy Holder,0,1995,1,16572,655d395b7086282ba8e08124,655d5a177086282ba8e0815c
655e239591d67ee903e55b50,7910,Collision,Mar,May,20-Nov,4 years,Third Party,4,1995,0,29992,655d395b7086282ba8e08133,655d5a177086282ba8e08153
655e239591d67ee903e55b51,7911,Liability,Feb,Feb,20-Nov,new,Policy Holder,4,1995,0,56488,655d395b7086282ba8e0812d,655d5a177086282ba8e0815a
655e239591d67ee903e55b52,7912,Collision,Jan,Jan,31-40,6 years,Policy Holder,0,1995,0,24999,655d395b7086282ba8e08147,655d5a177086282ba8e0815b
655e239591d67ee903e55b53,7913,Liability,Jan,Feb,21-30,6 years,Policy Holder,0,1995,0,56276,655d395b7086282ba8e0813d,655d5a177086282ba8e08157
655e239591d67ee903e55b54,7914,All Perils,Jan,Jan,31-40,7 years,Third Party,1,1995,0,16048,655d395b7086282ba8e08124,655d5a177086282ba8e08150
655e239591d67ee903e55b55,7915,All Perils,Jul,Jan,61-70,more than 7,Policy Holder,0,1995,1,24308,655d395b7086282ba8e08124,655d5a177086282ba8e08159
655e239591d67ee903e55b56,7916,All Perils,Feb,Mar,51-60,7 years,Policy Holder,4,1995,0,27915,655d395b7086282ba8e0813e,655d5a177086282ba8e0815b
655e239591d67ee903e55b57,7917,All Perils,Feb,Aug,41-50,more than 7,Third Party,0,1995,0,25873,655d395b7086282ba8e0813e,655d5a177086282ba8e08158
655e239591d67ee903e55b58,7918,All Perils,Nov,Nov,31-40,6 years,Third Party,0,1995,0,11754,655d395b7086282ba8e08133,655d5a177086282ba8e0815b
655e239591d67ee903e55b59,7919,Liability,Mar,May,41-50,more than 7,Policy Holder,0,1995,0,68464,655d395b7086282ba8e0814a,655d5a177086282ba8e0815c
655e239591d67ee903e55b5a,7920,All Perils,May,May,51-60,more than 7,Policy Holder,0,1995,1,14668,655d395b7086282ba8e0813e,655d5a177086282ba8e08159
655e239591d67ee903e55b5b,7921,Liability,Oct,Oct,21-30,5 years,Policy Holder,8,1995,0,56355,655d395b7086282ba8e0812d,655d5a177086282ba8e08157
655e239591d67ee903e55b5c,7922,Liability,Mar,Apr,31-40,5 years,Policy Holder,3,1995,0,50018,655d395b7086282ba8e08134,655d5a177086282ba8e08156
655e239591d67ee903e55b5d,7923,Collision,Oct,Nov,51-60,7 years,Policy Holder,0,1995,0,19234,655d395b7086282ba8e08147,655d5a177086282ba8e08155
655e239591d67ee903e55b5e,7924,Liability,Oct,Oct,51-60,more than 7,Policy Holder,1,1995,1,63852,655d395b7086282ba8e08125,655d5a177086282ba8e08158
655e239591d67ee903e55b5f,7925,Collision,Oct,Oct,21-30,6 years,Policy Holder,3,1995,1,19944,655d395b7086282ba8e08124,655d5a177086282ba8e08159
655e239591d67ee903e55b60,7926,Collision,Dec,Dec,21-30,6 years,Policy Holder,0,1995,0,25013,655d395b7086282ba8e0812e,655d5a177086282ba8e0815a
655e239591d67ee903e55b61,7927,Collision,Dec,Dec,41-50,5 years,Third Party,5,1995,1,11320,655d395b7086282ba8e08124,655d5a177086282ba8e08152
655e239591d67ee903e55b62,7928,All Perils,Jul,Mar,20-Nov,new,Policy Holder,0,1995,0,26836,655d395b7086282ba8e0812e,655d5a177086282ba8e08156
655e239591d67ee903e55b63,7929,Liability,Apr,Apr,31-40,7 years,Policy Holder,0,1995,1,67224,655d395b7086282ba8e0814a,655d5a177086282ba8e0815a
655e239591d67ee903e55b64,7930,Liability,Mar,Apr,51-60,6 years,Policy Holder,3,1995,0,59037,655d395b7086282ba8e08146,655d5a177086282ba8e0814f
655e239591d67ee903e55b65,7931,Collision,Mar,Apr,21-30,6 years,Policy Holder,5,1995,0,22254,655d395b7086282ba8e0813e,655d5a177086282ba8e08158
655e239591d67ee903e55b66,7932,Collision,Apr,Apr,41-50,more than 7,Policy Holder,4,1995,0,14437,655d395b7086282ba8e0812e,655d5a177086282ba8e0815a
655e239591d67ee903e55b67,7933,All Perils,Apr,Apr,21-30,6 years,Third Party,0,1995,0,23921,655d395b7086282ba8e0813e,655d5a177086282ba8e08157
655e239591d67ee903e55b68,7934,Liability,Jun,Jun,71-80,more than 7,Policy Holder,1,1995,0,54226,655d395b7086282ba8e08146,655d5a177086282ba8e0815b
655e239591d67ee903e55b69,7935,All Perils,Jun,Jun,31-40,6 years,Policy Holder,4,1995,1,28784,655d395b7086282ba8e08147,655d5a177086282ba8e08159
655e239591d67ee903e55b6a,7936,Liability,Jun,Jun,31-40,7 years,Policy Holder,7,1995,1,55137,655d395b7086282ba8e0812b,655d5a177086282ba8e08151
655e239591d67ee903e55b6b,7937,Liability,Aug,Aug,71-80,more than 7,Policy Holder,6,1995,0,67408,655d395b7086282ba8e08146,655d5a177086282ba8e0815c
655e239591d67ee903e55b6c,7938,Collision,Aug,Aug,21-30,6 years,Policy Holder,6,1995,0,25308,655d395b7086282ba8e08124,655d5a177086282ba8e0814e
655e239591d67ee903e55b6d,7939,Collision,Oct,Nov,31-40,6 years,Third Party,0,1995,1,22048,655d395b7086282ba8e08133,655d5a177086282ba8e0815c
655e239591d67ee903e55b6e,7940,All Perils,Mar,Mar,21-30,6 years,Policy Holder,0,1995,1,15724,655d395b7086282ba8e0813e,655d5a177086282ba8e08159
655e239591d67ee903e55b6f,7941,All Perils,Apr,Apr,31-40,6 years,Third Party,0,1995,0,12575,655d395b7086282ba8e0812e,655d5a177086282ba8e0815a
655e239591d67ee903e55b70,7942,Liability,Apr,Apr,71-80,7 years,Policy Holder,7,1995,1,59977,655d395b7086282ba8e0813d,655d5a177086282ba8e0815b
655e239591d67ee903e55b71,7943,Collision,Jun,Jun,31-40,7 years,Policy Holder,2,1995,1,26743,655d395b7086282ba8e08124,655d5a177086282ba8e08157
655e239591d67ee903e55b72,7944,All Perils,Aug,Aug,21-30,6 years,Policy Holder,2,1995,0,28800,655d395b7086282ba8e08133,655d5a177086282ba8e0815a
655e239591d67ee903e55b73,7945,Liability,Oct,Oct,51-60,more than 7,Policy Holder,0,1995,0,58021,655d395b7086282ba8e08146,655d5a177086282ba8e08158
655e239591d67ee903e55b74,7946,Collision,Feb,Apr,41-50,more than 7,Policy Holder,5,1995,0,15148,655d395b7086282ba8e08133,655d5a177086282ba8e0815b
655e239591d67ee903e55b75,7947,Liability,Feb,Feb,41-50,7 years,Policy Holder,0,1995,0,54480,655d395b7086282ba8e08146,655d5a177086282ba8e08155
655e239591d67ee903e55b76,7948,Liability,May,May,31-40,7 years,Policy Holder,4,1995,0,57672,655d395b7086282ba8e08125,655d5a177086282ba8e0815b
655e239591d67ee903e55b77,7949,All Perils,May,May,41-50,7 years,Third Party,5,1995,0,28762,655d395b7086282ba8e08147,655d5a177086282ba8e0815c
655e239591d67ee903e55b78,7950,Liability,May,Jul,41-50,7 years,Policy Holder,7,1995,0,63005,655d395b7086282ba8e0813d,655d5a177086282ba8e08154
655e239591d67ee903e55b79,7951,All Perils,Jul,Aug,51-60,more than 7,Policy Holder,0,1995,1,15655,655d395b7086282ba8e0813e,655d5a177086282ba8e0815c
655e239591d67ee903e55b7a,7952,All Perils,Jul,Jul,41-50,more than 7,Policy Holder,4,1995,0,28707,655d395b7086282ba8e0812e,655d5a177086282ba8e08158
655e239591d67ee903e55b7b,7953,Liability,Jul,Aug,31-40,7 years,Policy Holder,4,1995,0,54251,655d395b7086282ba8e08134,655d5a177086282ba8e0815a
655e239591d67ee903e55b7c,7954,Collision,Jul,Nov,31-40,6 years,Policy Holder,0,1995,1,18672,655d395b7086282ba8e08147,655d5a177086282ba8e08156
655e239591d67ee903e55b7d,7955,Liability,Jul,Aug,31-40,6 years,Policy Holder,7,1995,0,69988,655d395b7086282ba8e08146,655d5a177086282ba8e08154
655e239591d67ee903e55b7e,7956,Liability,Sep,Sep,41-50,7 years,Policy Holder,0,1995,1,56501,655d395b7086282ba8e08143,655d5a177086282ba8e0815a
655e239591d67ee903e55b7f,7957,Collision,Sep,Sep,61-70,more than 7,Policy Holder,6,1995,0,16669,655d395b7086282ba8e0813e,655d5a177086282ba8e08157
655e239591d67ee903e55b80,7958,Collision,Aug,Aug,51-60,7 years,Policy Holder,0,1995,0,11785,655d395b7086282ba8e08147,655d5a177086282ba8e08151
655e239591d67ee903e55b81,7959,Collision,Nov,Dec,41-50,more than 7,Policy Holder,0,1995,0,12283,655d395b7086282ba8e0812e,655d5a177086282ba8e08153
655e239591d67ee903e55b82,7960,All Perils,Nov,Nov,41-50,more than 7,Third Party,0,1995,1,28555,655d395b7086282ba8e08147,655d5a177086282ba8e08159
655e239591d67ee903e55b83,7961,All Perils,Nov,Nov,31-40,7 years,Third Party,0,1995,0,27455,655d395b7086282ba8e08147,655d5a177086282ba8e08157
655e239591d67ee903e55b84,7962,Collision,Dec,Dec,21-30,7 years,Policy Holder,0,1995,0,26581,655d395b7086282ba8e0813e,655d5a177086282ba8e08155
655e239591d67ee903e55b85,7963,Collision,Dec,Dec,51-60,more than 7,Third Party,0,1995,1,24206,655d395b7086282ba8e08133,655d5a177086282ba8e08157
655e239591d67ee903e55b86,7964,All Perils,Nov,Nov,61-70,more than 7,Third Party,1,1995,0,20807,655d395b7086282ba8e0813e,655d5a177086282ba8e0815b
655e239591d67ee903e55b87,7965,Liability,Aug,Aug,31-40,7 years,Policy Holder,0,1995,1,66047,655d395b7086282ba8e08125,655d5a177086282ba8e08154
655e239591d67ee903e55b88,7966,Liability,Sep,Sep,61-70,more than 7,Policy Holder,3,1995,0,61576,655d395b7086282ba8e08146,655d5a177086282ba8e08158
655e239591d67ee903e55b89,7967,Collision,Aug,Sep,31-40,6 years,Policy Holder,0,1995,1,19299,655d395b7086282ba8e0813e,655d5a177086282ba8e0815c
655e239591d67ee903e55b8a,7968,Liability,Aug,Aug,51-60,more than 7,Policy Holder,0,1995,1,68271,655d395b7086282ba8e0813d,655d5a177086282ba8e08155
655e239591d67ee903e55b8b,7969,Collision,Oct,Oct,41-50,more than 7,Third Party,3,1995,0,21015,655d395b7086282ba8e0813e,655d5a177086282ba8e0815c
655e239591d67ee903e55b8c,7970,Liability,Sep,Sep,51-60,more than 7,Policy Holder,8,1995,0,60354,655d395b7086282ba8e0813d,655d5a177086282ba8e08159
655e239591d67ee903e55b8d,7971,Collision,Sep,Sep,51-60,more than 7,Third Party,0,1995,0,13824,655d395b7086282ba8e08124,655d5a177086282ba8e0815a
655e239591d67ee903e55b8e,7972,Liability,Nov,Dec,31-40,7 years,Policy Holder,4,1995,1,66103,655d395b7086282ba8e0812d,655d5a177086282ba8e0815b
655e239591d67ee903e55b8f,7973,All Perils,Dec,Dec,21-30,5 years,Policy Holder,0,1995,1,14181,655d395b7086282ba8e0813e,655d5a177086282ba8e08158
655e239591d67ee903e55b90,7974,Collision,Oct,Oct,61-70,more than 7,Third Party,0,1995,1,28631,655d395b7086282ba8e08124,655d5a177086282ba8e0815a
655e239591d67ee903e55b91,7975,All Perils,Oct,Oct,41-50,7 years,Third Party,0,1995,0,19999,655d395b7086282ba8e0811f,655d5a177086282ba8e08154
655e239591d67ee903e55b92,7976,Liability,Aug,Aug,41-50,6 years,Policy Holder,6,1995,0,66390,655d395b7086282ba8e0812d,655d5a177086282ba8e0815b
655e239591d67ee903e55b93,7977,Collision,Aug,Aug,21-30,7 years,Policy Holder,0,1995,1,60037,655d395b7086282ba8e08134,655d5a177086282ba8e0815a
655e239591d67ee903e55b94,7978,Collision,Aug,Aug,31-40,7 years,Policy Holder,5,1995,0,25790,655d395b7086282ba8e0813e,655d5a177086282ba8e08156
655e239591d67ee903e55b95,7979,All Perils,Jul,Aug,41-50,7 years,Third Party,0,1995,0,17012,655d395b7086282ba8e08147,655d5a177086282ba8e0815c
655e239591d67ee903e55b96,7980,All Perils,Jun,Jun,51-60,more than 7,Policy Holder,0,1995,1,29600,655d395b7086282ba8e08124,655d5a177086282ba8e0814e
655e239591d67ee903e55b97,7981,All Perils,Dec,Dec,31-40,7 years,Policy Holder,7,1995,0,26654,655d395b7086282ba8e0813e,655d5a177086282ba8e08157
655e239591d67ee903e55b98,7982,Collision,Dec,Dec,41-50,7 years,Policy Holder,5,1995,0,25925,655d395b7086282ba8e0813e,655d5a177086282ba8e0815b
655e239591d67ee903e55b99,7983,Liability,Dec,Dec,21-30,5 years,Policy Holder,3,1995,1,65448,655d395b7086282ba8e0813d,655d5a177086282ba8e0815a
655e239591d67ee903e55b9a,7984,Collision,Nov,Nov,31-40,5 years,Third Party,5,1995,0,18533,655d395b7086282ba8e08147,655d5a177086282ba8e08156
655e239591d67ee903e55b9b,7985,Collision,Nov,Nov,31-40,7 years,Third Party,4,1995,1,27109,655d395b7086282ba8e08124,655d5a177086282ba8e08159
655e239591d67ee903e55b9c,7986,All Perils,Jul,Aug,51-60,more than 7,Policy Holder,0,1995,1,17160,655d395b7086282ba8e0811f,655d5a177086282ba8e0815a
655e239591d67ee903e55b9d,7987,All Perils,Jul,Aug,41-50,more than 7,Policy Holder,2,1995,0,22968,655d395b7086282ba8e0811f,655d5a177086282ba8e08153
655e239591d67ee903e55b9e,7988,Collision,Jul,Aug,21-30,6 years,Policy Holder,5,1995,0,26821,655d395b7086282ba8e08147,655d5a177086282ba8e08156
655e239591d67ee903e55b9f,7989,All Perils,Feb,Feb,21-30,7 years,Third Party,1,1995,1,28719,655d395b7086282ba8e08133,655d5a177086282ba8e08155
655e239591d67ee903e55ba0,7990,All Perils,Feb,Apr,20-Nov,new,Policy Holder,2,1995,1,27150,655d395b7086282ba8e0812e,655d5a177086282ba8e08154
655e239591d67ee903e55ba1,7991,All Perils,Feb,Apr,21-30,5 years,Policy Holder,3,1995,0,25525,655d395b7086282ba8e0812c,655d5a177086282ba8e08157
655e239591d67ee903e55ba2,7992,Collision,Dec,Dec,31-40,6 years,Policy Holder,1,1995,0,29428,655d395b7086282ba8e08124,655d5a177086282ba8e0815a
655e239591d67ee903e55ba3,7993,Liability,Oct,Oct,31-40,7 years,Policy Holder,6,1995,0,50623,655d395b7086282ba8e0813d,655d5a177086282ba8e0815c
655e239591d67ee903e55ba4,7994,Liability,Feb,Feb,21-30,6 years,Policy Holder,0,1995,1,50648,655d395b7086282ba8e08134,655d5a177086282ba8e08158
655e239591d67ee903e55ba5,7995,All Perils,May,May,31-40,7 years,Third Party,6,1995,0,22685,655d395b7086282ba8e08149,655d5a177086282ba8e08154
655e239591d67ee903e55ba6,7996,Collision,Dec,Dec,31-40,6 years,Policy Holder,0,1995,0,10747,655d395b7086282ba8e08147,655d5a177086282ba8e08156
655e239591d67ee903e55ba7,7997,All Perils,Nov,Nov,61-70,more than 7,Policy Holder,0,1995,1,18313,655d395b7086282ba8e0813e,655d5a177086282ba8e0815c
655e239591d67ee903e55ba8,7998,All Perils,Nov,Nov,21-30,4 years,Policy Holder,0,1995,0,26948,655d395b7086282ba8e08133,655d5a177086282ba8e0815a
655e239591d67ee903e55ba9,7999,Liability,Aug,Aug,31-40,7 years,Policy Holder,4,1995,1,64152,655d395b7086282ba8e0813d,655d5a177086282ba8e0815c
655e239591d67ee903e55baa,8000,Liability,Aug,Aug,61-70,more than 7,Policy Holder,5,1995,0,57622,655d395b7086282ba8e08134,655d5a177086282ba8e08159
655e239591d67ee903e55bab,8001,All Perils,Aug,Sep,21-30,6 years,Policy Holder,8,1995,0,23240,655d395b7086282ba8e08147,655d5a177086282ba8e08158
655e239591d67ee903e55bac,8002,Liability,May,May,31-40,7 years,Third Party,1,1995,0,61374,655d395b7086282ba8e08134,655d5a177086282ba8e08151
655e239591d67ee903e55bad,8003,Collision,Apr,Apr,51-60,more than 7,Policy Holder,3,1995,1,21094,655d395b7086282ba8e08133,655d5a177086282ba8e0815c
655e239591d67ee903e55bae,8004,Collision,Apr,Apr,61-70,more than 7,Policy Holder,2,1995,0,17207,655d395b7086282ba8e0813e,655d5a177086282ba8e0815a
655e239591d67ee903e55baf,8005,Liability,Apr,Apr,31-40,7 years,Policy Holder,3,1995,1,58406,655d395b7086282ba8e08146,655d5a177086282ba8e08154
655e239591d67ee903e55bb0,8006,All Perils,Mar,Apr,61-70,more than 7,Policy Holder,7,1995,0,18623,655d395b7086282ba8e0813e,655d5a177086282ba8e0815b
655e239591d67ee903e55bb1,8007,Collision,Dec,Dec,41-50,7 years,Policy Holder,2,1995,0,20016,655d395b7086282ba8e0811f,655d5a177086282ba8e0815a
655e239591d67ee903e55bb2,8008,Collision,Dec,Dec,31-40,more than 7,Third Party,2,1995,1,19462,655d395b7086282ba8e08147,655d5a177086282ba8e08158
655e239591d67ee903e55bb3,8009,All Perils,Dec,Dec,41-50,7 years,Policy Holder,6,1995,1,19593,655d395b7086282ba8e08147,655d5a177086282ba8e08157
655e239591d67ee903e55bb4,8010,Collision,Nov,Nov,31-40,more than 7,Third Party,1,1995,1,28961,655d395b7086282ba8e08124,655d5a177086282ba8e08159
655e239591d67ee903e55bb5,8011,Collision,Oct,Oct,41-50,more than 7,Third Party,0,1995,0,12354,655d395b7086282ba8e08133,655d5a177086282ba8e0815c
655e239591d67ee903e55bb6,8012,All Perils,Nov,Nov,41-50,more than 7,Third Party,0,1995,0,14801,655d395b7086282ba8e0812c,655d5a177086282ba8e0815b
655e239591d67ee903e55bb7,8013,Collision,Oct,Nov,41-50,6 years,Policy Holder,4,1995,0,23620,655d395b7086282ba8e08147,655d5a177086282ba8e0815a
655e239591d67ee903e55bb8,8014,Collision,Oct,Oct,41-50,7 years,Policy Holder,0,1995,1,12526,655d395b7086282ba8e0813e,655d5a177086282ba8e0815b
655e239591d67ee903e55bb9,8015,All Perils,Aug,Sep,31-40,7 years,Policy Holder,3,1995,0,29923,655d395b7086282ba8e0813e,655d5a177086282ba8e08153
655e239591d67ee903e55bba,8016,Liability,Aug,Sep,41-50,more than 7,Policy Holder,7,1995,0,69895,655d395b7086282ba8e0813d,655d5a177086282ba8e0815a
655e239591d67ee903e55bbb,8017,Collision,Aug,Sep,31-40,7 years,Policy Holder,2,1995,1,23087,655d395b7086282ba8e0811f,655d5a177086282ba8e0815c
655e239591d67ee903e55bbc,8018,Liability,Aug,Sep,31-40,6 years,Policy Holder,5,1995,1,67001,655d395b7086282ba8e08125,655d5a177086282ba8e0815b
655e239591d67ee903e55bbd,8019,Collision,Jul,Sep,21-30,7 years,Third Party,0,1995,1,19778,655d395b7086282ba8e08124,655d5a177086282ba8e08155
655e239591d67ee903e55bbe,8020,Collision,Nov,Nov,21-30,7 years,Third Party,0,1995,0,16246,655d395b7086282ba8e08133,655d5a177086282ba8e0814f
655e239591d67ee903e55bbf,8021,Liability,Jun,Jun,51-60,more than 7,Policy Holder,1,1995,0,68170,655d395b7086282ba8e0812b,655d5a177086282ba8e0815c
655e239591d67ee903e55bc0,8022,Collision,May,May,41-50,more than 7,Policy Holder,4,1995,0,28645,655d395b7086282ba8e08147,655d5a177086282ba8e08158
655e239591d67ee903e55bc1,8023,Collision,May,May,21-30,7 years,Policy Holder,6,1995,0,29144,655d395b7086282ba8e08133,655d5a177086282ba8e08157
655e239591d67ee903e55bc2,8024,Liability,May,May,51-60,more than 7,Policy Holder,2,1995,0,65035,655d395b7086282ba8e08134,655d5a177086282ba8e0815b
655e239591d67ee903e55bc3,8025,All Perils,Sep,Sep,51-60,more than 7,Policy Holder,0,1995,0,19222,655d395b7086282ba8e08147,655d5a177086282ba8e08159
655e239591d67ee903e55bc4,8026,Collision,Jan,Jan,41-50,more than 7,Third Party,1,1995,0,13242,655d395b7086282ba8e08133,655d5a177086282ba8e0815b
655e239591d67ee903e55bc5,8027,Liability,Dec,Dec,41-50,7 years,Policy Holder,3,1995,0,66465,655d395b7086282ba8e08146,655d5a177086282ba8e0815c
655e239591d67ee903e55bc6,8028,All Perils,Oct,Oct,61-70,7 years,Third Party,0,1995,0,10598,655d395b7086282ba8e0813e,655d5a177086282ba8e0815a
655e239591d67ee903e55bc7,8029,All Perils,Jan,Jan,31-40,7 years,Third Party,1,1995,0,18566,655d395b7086282ba8e08133,655d5a177086282ba8e08158
655e239591d67ee903e55bc8,8030,Liability,Apr,Apr,31-40,7 years,Third Party,7,1995,1,58095,655d395b7086282ba8e0812d,655d5a177086282ba8e08159
655e239591d67ee903e55bc9,8031,All Perils,Jul,Jul,31-40,7 years,Policy Holder,0,1995,0,13537,655d395b7086282ba8e08124,655d5a177086282ba8e0815a
655e239591d67ee903e55bca,8032,All Perils,Jul,Jul,41-50,more than 7,Third Party,3,1995,0,16545,655d395b7086282ba8e0812e,655d5a177086282ba8e0815b
655e239591d67ee903e55bcb,8033,Liability,Aug,Aug,41-50,7 years,Policy Holder,4,1995,0,60732,655d395b7086282ba8e0812d,655d5a177086282ba8e0815c
655e239591d67ee903e55bcc,8034,Liability,Aug,Sep,41-50,7 years,Policy Holder,5,1995,0,57099,655d395b7086282ba8e08146,655d5a177086282ba8e0815a
655e239591d67ee903e55bcd,8035,Liability,Oct,Oct,51-60,more than 7,Policy Holder,5,1995,0,68554,655d395b7086282ba8e0813d,655d5a177086282ba8e08154
655e239591d67ee903e55bce,8036,All Perils,Nov,Nov,51-60,7 years,Third Party,0,1995,1,11616,655d395b7086282ba8e08147,655d5a177086282ba8e08158
655e239591d67ee903e55bcf,8037,Collision,Mar,Mar,51-60,more than 7,Third Party,4,1995,1,11215,655d395b7086282ba8e08133,655d5a177086282ba8e08150
655e239591d67ee903e55bd0,8038,All Perils,Apr,Apr,31-40,7 years,Policy Holder,0,1995,1,13342,655d395b7086282ba8e08147,655d5a177086282ba8e0815b
655e239591d67ee903e55bd1,8039,Collision,Apr,Apr,51-60,7 years,Policy Holder,4,1995,1,24512,655d395b7086282ba8e08147,655d5a177086282ba8e0815c
655e239591d67ee903e55bd2,8040,Liability,Jul,Jul,31-40,7 years,Policy Holder,6,1995,1,52335,655d395b7086282ba8e08123,655d5a177086282ba8e08154
655e239591d67ee903e55bd3,8041,All Perils,Jul,Sep,21-30,5 years,Policy Holder,0,1995,1,13203,655d395b7086282ba8e0813e,655d5a177086282ba8e0815c
655e239591d67ee903e55bd4,8042,Liability,Dec,Dec,31-40,5 years,Policy Holder,0,1995,1,50952,655d395b7086282ba8e0813d,655d5a177086282ba8e0815b
655e239591d67ee903e55bd5,8043,Liability,Dec,Dec,31-40,7 years,Policy Holder,0,1995,0,50159,655d395b7086282ba8e0812b,655d5a177086282ba8e08158
655e239591d67ee903e55bd6,8044,Collision,Dec,Dec,21-30,6 years,Policy Holder,0,1995,1,16903,655d395b7086282ba8e0813e,655d5a177086282ba8e08156
655e239591d67ee903e55bd7,8045,Liability,Dec,Dec,31-40,5 years,Policy Holder,1,1995,1,53878,655d395b7086282ba8e0813d,655d5a177086282ba8e08159
655e239591d67ee903e55bd8,8046,Collision,Dec,Dec,31-40,7 years,Third Party,0,1995,1,18911,655d395b7086282ba8e0813e,655d5a177086282ba8e08155
655e239591d67ee903e55bd9,8047,Collision,Aug,Sep,21-30,6 years,Policy Holder,0,1995,1,18835,655d395b7086282ba8e0812e,655d5a177086282ba8e08157
655e239591d67ee903e55bda,8048,Liability,Aug,Sep,41-50,7 years,Policy Holder,7,1995,0,66617,655d395b7086282ba8e08125,655d5a177086282ba8e0815b
655e239591d67ee903e55bdb,8049,Liability,Aug,Sep,41-50,more than 7,Policy Holder,0,1995,1,52174,655d395b7086282ba8e08146,655d5a177086282ba8e0815a
655e239591d67ee903e55bdc,8050,Liability,Jul,Jul,61-70,more than 7,Policy Holder,6,1995,1,65372,655d395b7086282ba8e0814a,655d5a177086282ba8e08158
655e239591d67ee903e55bdd,8051,All Perils,Jun,Jun,41-50,7 years,Third Party,0,1995,0,17076,655d395b7086282ba8e0813e,655d5a177086282ba8e08152
655e239591d67ee903e55bde,8052,Collision,Apr,Apr,21-30,6 years,Policy Holder,4,1995,0,14916,655d395b7086282ba8e08147,655d5a177086282ba8e08150
655e239591d67ee903e55bdf,8053,Collision,Dec,Dec,41-50,7 years,Policy Holder,0,1995,1,15482,655d395b7086282ba8e08147,655d5a177086282ba8e0815c
655e239591d67ee903e55be0,8054,Collision,Dec,Dec,31-40,6 years,Third Party,0,1995,0,20192,655d395b7086282ba8e0812e,655d5a177086282ba8e0815b
655e239591d67ee903e55be1,8055,Liability,Nov,Nov,41-50,7 years,Policy Holder,6,1995,0,54247,655d395b7086282ba8e08146,655d5a177086282ba8e08159
655e239591d67ee903e55be2,8056,Liability,Nov,Nov,21-30,7 years,Third Party,3,1995,1,64278,655d395b7086282ba8e08134,655d5a177086282ba8e0815b
